Target;Date;Minutes;Day;Holiday;Temperature;Wind;Cloudiness
189.72;17.06.2018;300;Sun;Regular;11.4;0;0
189.93;17.06.2018;240;Sun;Regular;11.4;0;0
190.41;17.06.2018;180;Sun;Regular;11.4;0;0
189.99;17.06.2018;120;Sun;Regular;13.8;0;25
189.26;17.06.2018;60;Sun;Regular;13.8;0;25
191.26;17.06.2018;0;Sun;Regular;13.8;0;25
193.52;16.06.2018;1380;Sat;Regular;18.3;0;60
194.15;16.06.2018;1320;Sat;Regular;18.3;0;60
193.66;16.06.2018;1260;Sat;Regular;18.3;0;60
199.53;16.06.2018;1200;Sat;Regular;23.2;1;25
200.6;16.06.2018;1140;Sat;Regular;23.2;1;25
201.9;16.06.2018;1080;Sat;Regular;23.2;1;25
204.28;16.06.2018;1020;Sat;Regular;23.7;1;25
204.1;16.06.2018;960;Sat;Regular;23.7;1;25
205.09;16.06.2018;900;Sat;Regular;23.7;1;25
204.07;16.06.2018;840;Sat;Regular;21.9;1;0
201.82;16.06.2018;780;Sat;Regular;21.9;1;0
201.66;16.06.2018;720;Sat;Regular;21.9;1;0
201.28;16.06.2018;660;Sat;Regular;20.1;1;75
198.25;16.06.2018;600;Sat;Regular;20.1;1;75
198.37;16.06.2018;540;Sat;Regular;20.1;1;75
193.9;16.06.2018;480;Sat;Regular;12.4;0;100
191.18;16.06.2018;420;Sat;Regular;12.4;0;100
192.23;16.06.2018;360;Sat;Regular;12.4;0;100
189.57;16.06.2018;300;Sat;Regular;8.8;0;60
191.61;16.06.2018;240;Sat;Regular;8.8;0;60
191.24;16.06.2018;180;Sat;Regular;8.8;0;60
192.08;16.06.2018;120;Sat;Regular;11.7;0;0
190.93;16.06.2018;60;Sat;Regular;11.7;0;0
190.97;16.06.2018;0;Sat;Regular;11.7;0;0
191.3;15.06.2018;1380;Fri;Regular;17.5;0;75
193.81;15.06.2018;1320;Fri;Regular;17.5;0;75
202.92;15.06.2018;1260;Fri;Regular;17.5;0;75
208.27;15.06.2018;1200;Fri;Regular;20.4;2;75
213.79;15.06.2018;1140;Fri;Regular;20.4;2;75
224.21;15.06.2018;1080;Fri;Regular;20.4;2;75
235.02;15.06.2018;1020;Fri;Regular;20.6;1;40
261.94;15.06.2018;960;Fri;Regular;20.6;1;40
274.51;15.06.2018;900;Fri;Regular;20.6;1;40
271.15;15.06.2018;840;Fri;Regular;19.0;2;25
276.76;15.06.2018;780;Fri;Regular;19.0;2;25
276.7;15.06.2018;720;Fri;Regular;19.0;2;25
273.81;15.06.2018;660;Fri;Regular;16.8;2;0
272.72;15.06.2018;600;Fri;Regular;16.8;2;0
275.65;15.06.2018;540;Fri;Regular;16.8;2;0
259.08;15.06.2018;480;Fri;Regular;12.0;0;75
228.32;15.06.2018;420;Fri;Regular;12.0;0;75
204.79;15.06.2018;360;Fri;Regular;12.0;0;75
195.44;15.06.2018;300;Fri;Regular;10.2;0;100
196.1;15.06.2018;240;Fri;Regular;10.2;0;100
196.02;15.06.2018;180;Fri;Regular;10.2;0;100
196.95;15.06.2018;120;Fri;Regular;11.2;0;100
195.05;15.06.2018;60;Fri;Regular;11.2;0;100
196.54;15.06.2018;0;Fri;Regular;11.2;0;100
197.19;14.06.2018;1380;Thu;Regular;14.8;0;100
201.33;14.06.2018;1320;Thu;Regular;14.8;0;100
207.4;14.06.2018;1260;Thu;Regular;14.8;0;100
214.58;14.06.2018;1200;Thu;Regular;16.7;1;100
225.2;14.06.2018;1140;Thu;Regular;16.7;1;100
239.62;14.06.2018;1080;Thu;Regular;16.7;1;100
255.85;14.06.2018;1020;Thu;Regular;16.2;1;95
267.14;14.06.2018;960;Thu;Regular;16.2;1;95
269.06;14.06.2018;900;Thu;Regular;16.2;1;95
271.11;14.06.2018;840;Thu;Regular;14.5;2;100
274.24;14.06.2018;780;Thu;Regular;14.5;2;100
274.46;14.06.2018;720;Thu;Regular;14.5;2;100
277.2;14.06.2018;660;Thu;Regular;13.5;1;95
276.15;14.06.2018;600;Thu;Regular;13.5;1;95
272.6;14.06.2018;540;Thu;Regular;13.5;1;95
255.11;14.06.2018;480;Thu;Regular;9.6;1;95
223.96;14.06.2018;420;Thu;Regular;9.6;1;95
202.63;14.06.2018;360;Thu;Regular;9.6;1;95
192.43;14.06.2018;300;Thu;Regular;8.7;0;5
190.77;14.06.2018;240;Thu;Regular;8.7;0;5
193.4;14.06.2018;180;Thu;Regular;8.7;0;5
194.58;14.06.2018;120;Thu;Regular;11.7;2;0
192.11;14.06.2018;60;Thu;Regular;11.7;2;0
191.74;14.06.2018;0;Thu;Regular;11.7;2;0
194.73;13.06.2018;1380;Wed;Holiday;15.6;2;0
196.52;13.06.2018;1320;Wed;Holiday;15.6;2;0
200.65;13.06.2018;1260;Wed;Holiday;15.6;2;0
210.14;13.06.2018;1200;Wed;Holiday;18.7;3;75
216.94;13.06.2018;1140;Wed;Holiday;18.7;3;75
230.84;13.06.2018;1080;Wed;Holiday;18.7;3;75
250.04;13.06.2018;1020;Wed;Holiday;19.8;2;40
266.86;13.06.2018;960;Wed;Holiday;19.8;2;40
269.93;13.06.2018;900;Wed;Holiday;19.8;2;40
269.77;13.06.2018;840;Wed;Holiday;17.2;2;95
273.69;13.06.2018;780;Wed;Holiday;17.2;2;95
276.29;13.06.2018;720;Wed;Holiday;17.2;2;95
272.69;13.06.2018;660;Wed;Holiday;16.4;2;95
272.3;13.06.2018;600;Wed;Holiday;16.4;2;95
275.94;13.06.2018;540;Wed;Holiday;16.4;2;95
255.96;13.06.2018;480;Wed;Holiday;14.2;1;100
218.17;13.06.2018;420;Wed;Holiday;14.2;1;100
200.9;13.06.2018;360;Wed;Holiday;14.2;1;100
187.23;13.06.2018;300;Wed;Holiday;13.8;0;25
186.39;13.06.2018;240;Wed;Holiday;13.8;0;25
189.55;13.06.2018;180;Wed;Holiday;13.8;0;25
188.95;13.06.2018;120;Wed;Holiday;16.7;1;100
186.59;13.06.2018;60;Wed;Holiday;16.7;1;100
188.23;13.06.2018;0;Wed;Holiday;16.7;1;100
188.29;12.06.2018;1380;Tue;Holiday;17.1;0;95
187.78;12.06.2018;1320;Tue;Holiday;17.1;0;95
188.78;12.06.2018;1260;Tue;Holiday;17.1;0;95
191.44;12.06.2018;1200;Tue;Holiday;16.9;1;100
190.98;12.06.2018;1140;Tue;Holiday;16.9;1;100
192.68;12.06.2018;1080;Tue;Holiday;16.9;1;100
194.05;12.06.2018;1020;Tue;Holiday;17.1;2;100
192.89;12.06.2018;960;Tue;Holiday;17.1;2;100
194.02;12.06.2018;900;Tue;Holiday;17.1;2;100
192.17;12.06.2018;840;Tue;Holiday;24.1;2;95
194.68;12.06.2018;780;Tue;Holiday;24.1;2;95
199.75;12.06.2018;720;Tue;Holiday;24.1;2;95
198.79;12.06.2018;660;Tue;Holiday;19.6;0;100
195.69;12.06.2018;600;Tue;Holiday;19.6;0;100
194.23;12.06.2018;540;Tue;Holiday;19.6;0;100
190.73;12.06.2018;480;Tue;Holiday;13.6;0;100
189.21;12.06.2018;420;Tue;Holiday;13.6;0;100
186.5;12.06.2018;360;Tue;Holiday;13.6;0;100
188.84;12.06.2018;300;Tue;Holiday;13.4;1;75
189.04;12.06.2018;240;Tue;Holiday;13.4;1;75
189.44;12.06.2018;180;Tue;Holiday;13.4;1;75
187.04;12.06.2018;120;Tue;Holiday;13.4;0;75
185.38;12.06.2018;60;Tue;Holiday;13.4;0;75
187.41;12.06.2018;0;Tue;Holiday;13.4;0;75
188.74;11.06.2018;1380;Mon;Holiday;14.9;0;95
189.11;11.06.2018;1320;Mon;Holiday;14.9;0;95
186.78;11.06.2018;1260;Mon;Holiday;14.9;0;95
191.73;11.06.2018;1200;Mon;Holiday;16.0;1;100
194.11;11.06.2018;1140;Mon;Holiday;16.0;1;100
194.98;11.06.2018;1080;Mon;Holiday;16.0;1;100
195.75;11.06.2018;1020;Mon;Holiday;20.0;1;50
195.27;11.06.2018;960;Mon;Holiday;20.0;1;50
196.14;11.06.2018;900;Mon;Holiday;20.0;1;50
195.66;11.06.2018;840;Mon;Holiday;15.6;1;75
196.61;11.06.2018;780;Mon;Holiday;15.6;1;75
194.91;11.06.2018;720;Mon;Holiday;15.6;1;75
195.34;11.06.2018;660;Mon;Holiday;13.5;0;95
194.41;11.06.2018;600;Mon;Holiday;13.5;0;95
194.47;11.06.2018;540;Mon;Holiday;13.5;0;95
193.6;11.06.2018;480;Mon;Holiday;10.7;0;100
188.37;11.06.2018;420;Mon;Holiday;10.7;0;100
189.38;11.06.2018;360;Mon;Holiday;10.7;0;100
188.2;11.06.2018;300;Mon;Holiday;9.9;0;100
187.81;11.06.2018;240;Mon;Holiday;9.9;0;100
188.42;11.06.2018;180;Mon;Holiday;9.9;0;100
186.78;11.06.2018;120;Mon;Holiday;9.8;0;100
187.7;11.06.2018;60;Mon;Holiday;9.8;0;100
188.62;11.06.2018;0;Mon;Holiday;9.8;0;100
191.97;10.06.2018;1380;Sun;Regular;10.8;0;95
192.89;10.06.2018;1320;Sun;Regular;10.8;0;95
191.07;10.06.2018;1260;Sun;Regular;10.8;0;95
193.15;10.06.2018;1200;Sun;Regular;12.1;0;95
196.64;10.06.2018;1140;Sun;Regular;12.1;0;95
196.19;10.06.2018;1080;Sun;Regular;12.1;0;95
197.26;10.06.2018;1020;Sun;Regular;12.4;1;100
196.87;10.06.2018;960;Sun;Regular;12.4;1;100
196.9;10.06.2018;900;Sun;Regular;12.4;1;100
197.19;10.06.2018;840;Sun;Regular;10.3;1;100
196.45;10.06.2018;780;Sun;Regular;10.3;1;100
196.32;10.06.2018;720;Sun;Regular;10.3;1;100
196.29;10.06.2018;660;Sun;Regular;10.1;0;100
194.92;10.06.2018;600;Sun;Regular;10.1;0;100
193.07;10.06.2018;540;Sun;Regular;10.1;0;100
192.3;10.06.2018;480;Sun;Regular;8.1;0;95
189.06;10.06.2018;420;Sun;Regular;8.1;0;95
190.91;10.06.2018;360;Sun;Regular;8.1;0;95
188.56;10.06.2018;300;Sun;Regular;7.8;0;60
189.93;10.06.2018;240;Sun;Regular;7.8;0;60
190.62;10.06.2018;180;Sun;Regular;7.8;0;60
191.4;10.06.2018;120;Sun;Regular;6.9;0;0
190.1;10.06.2018;60;Sun;Regular;6.9;0;0
190.69;10.06.2018;0;Sun;Regular;6.9;0;0
192.63;09.06.2018;1380;Sat;Regular;10.3;1;25
193.94;09.06.2018;1320;Sat;Regular;10.3;1;25
198.37;09.06.2018;1260;Sat;Regular;10.3;1;25
204.19;09.06.2018;1200;Sat;Regular;12.2;2;95
206.93;09.06.2018;1140;Sat;Regular;12.2;2;95
212.31;09.06.2018;1080;Sat;Regular;12.2;2;95
222.01;09.06.2018;1020;Sat;Regular;13.3;3;95
241.08;09.06.2018;960;Sat;Regular;13.3;3;95
260.23;09.06.2018;900;Sat;Regular;13.3;3;95
260.51;09.06.2018;840;Sat;Regular;12.7;2;75
267.32;09.06.2018;780;Sat;Regular;12.7;2;75
270.83;09.06.2018;720;Sat;Regular;12.7;2;75
275.87;09.06.2018;660;Sat;Regular;9.7;3;75
279.59;09.06.2018;600;Sat;Regular;9.7;3;75
275.74;09.06.2018;540;Sat;Regular;9.7;3;75
253.75;09.06.2018;480;Sat;Regular;6.8;2;60
220.94;09.06.2018;420;Sat;Regular;6.8;2;60
203.04;09.06.2018;360;Sat;Regular;6.8;2;60
192.76;09.06.2018;300;Sat;Regular;7.0;1;0
192.14;09.06.2018;240;Sat;Regular;7.0;1;0
194.04;09.06.2018;180;Sat;Regular;7.0;1;0
192.65;09.06.2018;120;Sat;Regular;9.3;1;75
191.59;09.06.2018;60;Sat;Regular;9.3;1;75
192.4;09.06.2018;0;Sat;Regular;9.3;1;75
192.36;08.06.2018;1380;Fri;Regular;10.0;0;25
196.75;08.06.2018;1320;Fri;Regular;10.0;0;25
199.78;08.06.2018;1260;Fri;Regular;10.0;0;25
205.87;08.06.2018;1200;Fri;Regular;11.0;1;95
216.5;08.06.2018;1140;Fri;Regular;11.0;1;95
232.02;08.06.2018;1080;Fri;Regular;11.0;1;95
245.49;08.06.2018;1020;Fri;Regular;11.9;2;100
258.09;08.06.2018;960;Fri;Regular;11.9;2;100
276.72;08.06.2018;900;Fri;Regular;11.9;2;100
277.04;08.06.2018;840;Fri;Regular;16.6;1;100
273.82;08.06.2018;780;Fri;Regular;16.6;1;100
275.57;08.06.2018;720;Fri;Regular;16.6;1;100
274.67;08.06.2018;660;Fri;Regular;13.8;1;100
275.14;08.06.2018;600;Fri;Regular;13.8;1;100
273.09;08.06.2018;540;Fri;Regular;13.8;1;100
254.56;08.06.2018;480;Fri;Regular;11.0;1;75
228.14;08.06.2018;420;Fri;Regular;11.0;1;75
205.99;08.06.2018;360;Fri;Regular;11.0;1;75
198.89;08.06.2018;300;Fri;Regular;10.4;1;75
199.18;08.06.2018;240;Fri;Regular;10.4;1;75
197.95;08.06.2018;180;Fri;Regular;10.4;1;75
196.58;08.06.2018;120;Fri;Regular;12.4;1;100
195.84;08.06.2018;60;Fri;Regular;12.4;1;100
196.72;08.06.2018;0;Fri;Regular;12.4;1;100
199.44;07.06.2018;1380;Thu;Regular;12.1;0;95
203.65;07.06.2018;1320;Thu;Regular;12.1;0;95
209.15;07.06.2018;1260;Thu;Regular;12.1;0;95
217.37;07.06.2018;1200;Thu;Regular;14.6;1;75
228.94;07.06.2018;1140;Thu;Regular;14.6;1;75
241.41;07.06.2018;1080;Thu;Regular;14.6;1;75
256.54;07.06.2018;1020;Thu;Regular;14.3;1;95
270.51;07.06.2018;960;Thu;Regular;14.3;1;95
274.79;07.06.2018;900;Thu;Regular;14.3;1;95
277.7;07.06.2018;840;Thu;Regular;14.0;2;75
275.97;07.06.2018;780;Thu;Regular;14.0;2;75
278.55;07.06.2018;720;Thu;Regular;14.0;2;75
278.83;07.06.2018;660;Thu;Regular;10.7;2;75
281.69;07.06.2018;600;Thu;Regular;10.7;2;75
271.44;07.06.2018;540;Thu;Regular;10.7;2;75
254.3;07.06.2018;480;Thu;Regular;7.6;1;0
225.81;07.06.2018;420;Thu;Regular;7.6;1;0
206.26;07.06.2018;360;Thu;Regular;7.6;1;0
195.98;07.06.2018;300;Thu;Regular;6.1;0;0
197.75;07.06.2018;240;Thu;Regular;6.1;0;0
196.34;07.06.2018;180;Thu;Regular;6.1;0;0
196.11;07.06.2018;120;Thu;Regular;8.1;1;0
194.68;07.06.2018;60;Thu;Regular;8.1;1;0
195.65;07.06.2018;0;Thu;Regular;8.1;1;0
198.84;06.06.2018;1380;Wed;Regular;10.6;1;50
199.39;06.06.2018;1320;Wed;Regular;10.6;1;50
203.65;06.06.2018;1260;Wed;Regular;10.6;1;50
213.77;06.06.2018;1200;Wed;Regular;12.5;2;60
221.32;06.06.2018;1140;Wed;Regular;12.5;2;60
233.08;06.06.2018;1080;Wed;Regular;12.5;2;60
251.78;06.06.2018;1020;Wed;Regular;12.8;2;95
262.79;06.06.2018;960;Wed;Regular;12.8;2;95
273.13;06.06.2018;900;Wed;Regular;12.8;2;95
275.99;06.06.2018;840;Wed;Regular;10.9;2;95
276.66;06.06.2018;780;Wed;Regular;10.9;2;95
281;06.06.2018;720;Wed;Regular;10.9;2;95
280.58;06.06.2018;660;Wed;Regular;9.6;3;75
279.4;06.06.2018;600;Wed;Regular;9.6;3;75
278.21;06.06.2018;540;Wed;Regular;9.6;3;75
259.33;06.06.2018;480;Wed;Regular;7.5;1;100
222.21;06.06.2018;420;Wed;Regular;7.5;1;100
203.28;06.06.2018;360;Wed;Regular;7.5;1;100
194.52;06.06.2018;300;Wed;Regular;7.0;1;95
194.5;06.06.2018;240;Wed;Regular;7.0;1;95
193.18;06.06.2018;180;Wed;Regular;7.0;1;95
194.54;06.06.2018;120;Wed;Regular;7.5;1;75
193.41;06.06.2018;60;Wed;Regular;7.5;1;75
193.79;06.06.2018;0;Wed;Regular;7.5;1;75
196.61;05.06.2018;1380;Tue;Regular;9.9;1;5
198.25;05.06.2018;1320;Tue;Regular;9.9;1;5
207.87;05.06.2018;1260;Tue;Regular;9.9;1;5
216.75;05.06.2018;1200;Tue;Regular;12.8;1;5
229.41;05.06.2018;1140;Tue;Regular;12.8;1;5
242.08;05.06.2018;1080;Tue;Regular;12.8;1;5
258.15;05.06.2018;1020;Tue;Regular;11.4;3;95
272.56;05.06.2018;960;Tue;Regular;11.4;3;95
276.27;05.06.2018;900;Tue;Regular;11.4;3;95
280.27;05.06.2018;840;Tue;Regular;12.0;3;25
284.52;05.06.2018;780;Tue;Regular;12.0;3;25
290.07;05.06.2018;720;Tue;Regular;12.0;3;25
289.05;05.06.2018;660;Tue;Regular;13.0;3;100
287.82;05.06.2018;600;Tue;Regular;13.0;3;100
287.99;05.06.2018;540;Tue;Regular;13.0;3;100
268.05;05.06.2018;480;Tue;Regular;14.2;1;100
236.17;05.06.2018;420;Tue;Regular;14.2;1;100
212.98;05.06.2018;360;Tue;Regular;14.2;1;100
202.24;05.06.2018;300;Tue;Regular;14.7;2;100
202.08;05.06.2018;240;Tue;Regular;14.7;2;100
200.33;05.06.2018;180;Tue;Regular;14.7;2;100
200.35;05.06.2018;120;Tue;Regular;14.6;1;100
200.57;05.06.2018;60;Tue;Regular;14.6;1;100
201.23;05.06.2018;0;Tue;Regular;14.6;1;100
203.45;04.06.2018;1380;Mon;Regular;16.7;2;100
208.03;04.06.2018;1320;Mon;Regular;16.7;2;100
214.53;04.06.2018;1260;Mon;Regular;16.7;2;100
227.58;04.06.2018;1200;Mon;Regular;23.3;1;95
244.91;04.06.2018;1140;Mon;Regular;23.3;1;95
257.52;04.06.2018;1080;Mon;Regular;23.3;1;95
277.06;04.06.2018;1020;Mon;Regular;24.1;2;95
298.9;04.06.2018;960;Mon;Regular;24.1;2;95
312.51;04.06.2018;900;Mon;Regular;24.1;2;95
314.36;04.06.2018;840;Mon;Regular;23.4;2;95
309.64;04.06.2018;780;Mon;Regular;23.4;2;95
307;04.06.2018;720;Mon;Regular;23.4;2;95
298.71;04.06.2018;660;Mon;Regular;20.0;2;60
303.99;04.06.2018;600;Mon;Regular;20.0;2;60
298.94;04.06.2018;540;Mon;Regular;20.0;2;60
270.01;04.06.2018;480;Mon;Regular;15.6;1;75
229.45;04.06.2018;420;Mon;Regular;15.6;1;75
206.89;04.06.2018;360;Mon;Regular;15.6;1;75
195.79;04.06.2018;300;Mon;Regular;15.3;0;0
194.36;04.06.2018;240;Mon;Regular;15.3;0;0
194.43;04.06.2018;180;Mon;Regular;15.3;0;0
194.37;04.06.2018;120;Mon;Regular;17.8;0;25
195.47;04.06.2018;60;Mon;Regular;17.8;0;25
194.67;04.06.2018;0;Mon;Regular;17.8;0;25
196;03.06.2018;1380;Sun;Regular;19.9;0;40
195.02;03.06.2018;1320;Sun;Regular;19.9;0;40
196.69;03.06.2018;1260;Sun;Regular;19.9;0;40
201.03;03.06.2018;1200;Sun;Regular;23.4;1;75
205.02;03.06.2018;1140;Sun;Regular;23.4;1;75
203.74;03.06.2018;1080;Sun;Regular;23.4;1;75
204.22;03.06.2018;1020;Sun;Regular;24.9;1;75
208.74;03.06.2018;960;Sun;Regular;24.9;1;75
207.11;03.06.2018;900;Sun;Regular;24.9;1;75
210.06;03.06.2018;840;Sun;Regular;23.7;1;95
208.14;03.06.2018;780;Sun;Regular;23.7;1;95
206.67;03.06.2018;720;Sun;Regular;23.7;1;95
205.7;03.06.2018;660;Sun;Regular;21.1;1;60
205.22;03.06.2018;600;Sun;Regular;21.1;1;60
204.95;03.06.2018;540;Sun;Regular;21.1;1;60
198.5;03.06.2018;480;Sun;Regular;13.9;1;60
193.71;03.06.2018;420;Sun;Regular;13.9;1;60
197.11;03.06.2018;360;Sun;Regular;13.9;1;60
192.92;03.06.2018;300;Sun;Regular;13.0;0;0
193.97;03.06.2018;240;Sun;Regular;13.0;0;0
194.02;03.06.2018;180;Sun;Regular;13.0;0;0
192.74;03.06.2018;120;Sun;Regular;16.0;0;50
193.61;03.06.2018;60;Sun;Regular;16.0;0;50
194.12;03.06.2018;0;Sun;Regular;16.0;0;50
195.11;02.06.2018;1380;Sat;Regular;18.1;0;75
193.92;02.06.2018;1320;Sat;Regular;18.1;0;75
194.78;02.06.2018;1260;Sat;Regular;18.1;0;75
199.9;02.06.2018;1200;Sat;Regular;22.7;2;40
204.26;02.06.2018;1140;Sat;Regular;22.7;2;40
205.53;02.06.2018;1080;Sat;Regular;22.7;2;40
206.12;02.06.2018;1020;Sat;Regular;23.4;1;25
207.19;02.06.2018;960;Sat;Regular;23.4;1;25
207.22;02.06.2018;900;Sat;Regular;23.4;1;25
204.02;02.06.2018;840;Sat;Regular;20.8;2;50
203.68;02.06.2018;780;Sat;Regular;20.8;2;50
202.41;02.06.2018;720;Sat;Regular;20.8;2;50
201.77;02.06.2018;660;Sat;Regular;17.1;1;0
199.27;02.06.2018;600;Sat;Regular;17.1;1;0
198.3;02.06.2018;540;Sat;Regular;17.1;1;0
196.77;02.06.2018;480;Sat;Regular;9.8;1;25
193.99;02.06.2018;420;Sat;Regular;9.8;1;25
194.22;02.06.2018;360;Sat;Regular;9.8;1;25
193.8;02.06.2018;300;Sat;Regular;10.2;1;0
194.44;02.06.2018;240;Sat;Regular;10.2;1;0
193.7;02.06.2018;180;Sat;Regular;10.2;1;0
193.55;02.06.2018;120;Sat;Regular;8.6;0;25
194.87;02.06.2018;60;Sat;Regular;8.6;0;25
195.73;02.06.2018;0;Sat;Regular;8.6;0;25
195.79;01.06.2018;1380;Fri;Regular;12.2;1;25
197.87;01.06.2018;1320;Fri;Regular;12.2;1;25
204.26;01.06.2018;1260;Fri;Regular;12.2;1;25
208.18;01.06.2018;1200;Fri;Regular;14.1;4;0
216.85;01.06.2018;1140;Fri;Regular;14.1;4;0
227.16;01.06.2018;1080;Fri;Regular;14.1;4;0
248.61;01.06.2018;1020;Fri;Regular;13.7;4;40
265.58;01.06.2018;960;Fri;Regular;13.7;4;40
273.8;01.06.2018;900;Fri;Regular;13.7;4;40
275.3;01.06.2018;840;Fri;Regular;10.4;2;75
279.26;01.06.2018;780;Fri;Regular;10.4;2;75
281.43;01.06.2018;720;Fri;Regular;10.4;2;75
282.4;01.06.2018;660;Fri;Regular;8.0;3;95
280.06;01.06.2018;600;Fri;Regular;8.0;3;95
277.86;01.06.2018;540;Fri;Regular;8.0;3;95
255.88;01.06.2018;480;Fri;Regular;6.0;1;95
226.53;01.06.2018;420;Fri;Regular;6.0;1;95
206.91;01.06.2018;360;Fri;Regular;6.0;1;95
196.85;01.06.2018;300;Fri;Regular;5.9;1;95
197.82;01.06.2018;240;Fri;Regular;5.9;1;95
197.29;01.06.2018;180;Fri;Regular;5.9;1;95
196.51;01.06.2018;120;Fri;Regular;6.8;2;95
198.06;01.06.2018;60;Fri;Regular;6.8;2;95
197.35;01.06.2018;0;Fri;Regular;6.8;2;95
197.61;31.05.2018;1380;Thu;Regular;8.1;3;100
198.87;31.05.2018;1320;Thu;Regular;8.1;3;100
207.09;31.05.2018;1260;Thu;Regular;8.1;3;100
211.06;31.05.2018;1200;Thu;Regular;9.7;3;95
218.76;31.05.2018;1140;Thu;Regular;9.7;3;95
232.19;31.05.2018;1080;Thu;Regular;9.7;3;95
251.88;31.05.2018;1020;Thu;Regular;11.1;4;95
270.38;31.05.2018;960;Thu;Regular;11.1;4;95
274.69;31.05.2018;900;Thu;Regular;11.1;4;95
278.89;31.05.2018;840;Thu;Regular;12.0;4;75
283.88;31.05.2018;780;Thu;Regular;12.0;4;75
287.75;31.05.2018;720;Thu;Regular;12.0;4;75
287.3;31.05.2018;660;Thu;Regular;11.0;3;75
288.54;31.05.2018;600;Thu;Regular;11.0;3;75
285.67;31.05.2018;540;Thu;Regular;11.0;3;75
256.3;31.05.2018;480;Thu;Regular;10.7;2;100
225.86;31.05.2018;420;Thu;Regular;10.7;2;100
208.81;31.05.2018;360;Thu;Regular;10.7;2;100
198.49;31.05.2018;300;Thu;Regular;12.8;2;95
197.67;31.05.2018;240;Thu;Regular;12.8;2;95
199.56;31.05.2018;180;Thu;Regular;12.8;2;95
201.31;31.05.2018;120;Thu;Regular;15.7;2;60
198.97;31.05.2018;60;Thu;Regular;15.7;2;60
199.3;31.05.2018;0;Thu;Regular;15.7;2;60
202.36;30.05.2018;1380;Wed;Regular;19.4;3;95
208.63;30.05.2018;1320;Wed;Regular;19.4;3;95
212.96;30.05.2018;1260;Wed;Regular;19.4;3;95
222.12;30.05.2018;1200;Wed;Regular;22.3;3;60
233.99;30.05.2018;1140;Wed;Regular;22.3;3;60
249.19;30.05.2018;1080;Wed;Regular;22.3;3;60
271.85;30.05.2018;1020;Wed;Regular;23.1;3;75
286.91;30.05.2018;960;Wed;Regular;23.1;3;75
294.42;30.05.2018;900;Wed;Regular;23.1;3;75
303.8;30.05.2018;840;Wed;Regular;23.3;3;60
308.98;30.05.2018;780;Wed;Regular;23.3;3;60
307.09;30.05.2018;720;Wed;Regular;23.3;3;60
305.27;30.05.2018;660;Wed;Regular;21.7;1;0
304.89;30.05.2018;600;Wed;Regular;21.7;1;0
298.6;30.05.2018;540;Wed;Regular;21.7;1;0
268.13;30.05.2018;480;Wed;Regular;16.0;1;0
230.53;30.05.2018;420;Wed;Regular;16.0;1;0
211.63;30.05.2018;360;Wed;Regular;16.0;1;0
203.02;30.05.2018;300;Wed;Regular;15.5;1;0
202.47;30.05.2018;240;Wed;Regular;15.5;1;0
201.32;30.05.2018;180;Wed;Regular;15.5;1;0
203.01;30.05.2018;120;Wed;Regular;17.2;1;0
203.07;30.05.2018;60;Wed;Regular;17.2;1;0
203.46;30.05.2018;0;Wed;Regular;17.2;1;0
207.75;29.05.2018;1380;Tue;Regular;18.6;0;0
208.63;29.05.2018;1320;Tue;Regular;18.6;0;0
219.59;29.05.2018;1260;Tue;Regular;18.6;0;0
225.04;29.05.2018;1200;Tue;Regular;21.8;1;0
238.17;29.05.2018;1140;Tue;Regular;21.8;1;0
253.13;29.05.2018;1080;Tue;Regular;21.8;1;0
274.44;29.05.2018;1020;Tue;Regular;21.7;2;0
292.2;29.05.2018;960;Tue;Regular;21.7;2;0
290.23;29.05.2018;900;Tue;Regular;21.7;2;0
284.1;29.05.2018;840;Tue;Regular;18.8;2;0
292.22;29.05.2018;780;Tue;Regular;18.8;2;0
291.47;29.05.2018;720;Tue;Regular;18.8;2;0
291.41;29.05.2018;660;Tue;Regular;16.0;2;0
290.7;29.05.2018;600;Tue;Regular;16.0;2;0
285.37;29.05.2018;540;Tue;Regular;16.0;2;0
264.75;29.05.2018;480;Tue;Regular;9.2;0;0
232.54;29.05.2018;420;Tue;Regular;9.2;0;0
210.63;29.05.2018;360;Tue;Regular;9.2;0;0
199.53;29.05.2018;300;Tue;Regular;6.1;0;0
200.09;29.05.2018;240;Tue;Regular;6.1;0;0
198.54;29.05.2018;180;Tue;Regular;6.1;0;0
198.69;29.05.2018;120;Tue;Regular;9.7;0;0
198.46;29.05.2018;60;Tue;Regular;9.7;0;0
199.24;29.05.2018;0;Tue;Regular;9.7;0;0
202.87;28.05.2018;1380;Mon;Regular;14.7;1;0
203.74;28.05.2018;1320;Mon;Regular;14.7;1;0
209.86;28.05.2018;1260;Mon;Regular;14.7;1;0
214.3;28.05.2018;1200;Mon;Regular;17.2;3;25
222.42;28.05.2018;1140;Mon;Regular;17.2;3;25
238.73;28.05.2018;1080;Mon;Regular;17.2;3;25
253.77;28.05.2018;1020;Mon;Regular;17.6;3;0
273.17;28.05.2018;960;Mon;Regular;17.6;3;0
286.4;28.05.2018;900;Mon;Regular;17.6;3;0
291.39;28.05.2018;840;Mon;Regular;16.2;3;0
287.91;28.05.2018;780;Mon;Regular;16.2;3;0
287.43;28.05.2018;720;Mon;Regular;16.2;3;0
